Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cancellation Date,Enrollment Date,Cancelled Before Cutoff,Enrolled After Cutoff,Promotion Customer,Tenure,Total Flights in Lifetime,Total Distance,Net Reward Points,Redeem Ratio,Months Since Last Flight,Flights in last 3 months,Flights in last 6 months,Engagement Score,Cancelled In Label Window,Churn,churn_risk_score,churn_risk_tier,segment,segment_name
857247,canada,quebec,montreal,h4g 3t4,male,college,73455.0,married,nova,4516.81,standard,2013,5,0.0,0.0,,2013-05-01,False,False,0,61,24,32269,31308.0,0.03,2,2,3,0.239696822719612,False,0,0.2008746938269931,Low Risk,0,Engaged / Mid-Tier Loyalty
719673,canada,ontario,toronto,m2p 4f6,female,high school or below,71398.0,married,nova,4517.91,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,30,40138,38976.0,0.029,1,6,10,0.3126449477792942,False,0,0.1299844804483742,Low Risk,1,"Champions (high flights, low churn)"
643117,canada,newfoundland,st. john's,a1c 6h9,male,master,99446.0,divorced,nova,4518.78,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,16,22750,21703.0,0.046,1,4,4,0.1743933159750894,False,0,0.2668683531998264,Low Risk,0,Engaged / Mid-Tier Loyalty
440785,canada,ontario,toronto,m8y 4k8,female,college,73455.0,married,nova,4522.88,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,43,69356,67395.0,0.028,1,3,14,0.3125853237091507,False,0,0.1939922483911264,Low Risk,1,"Champions (high flights, low churn)"
588980,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,single,nova,4524.64,standard,2014,12,0.0,0.0,,2014-12-01,False,False,0,42,28,41399,41399.0,0.0,0,5,7,0.2114438643221418,False,0,0.2099844512148735,Low Risk,1,"Champions (high flights, low churn)"
731593,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,55909.0,married,nova,4525.28,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,32,43631,42600.0,0.024,0,7,13,0.2719974294569579,False,0,0.2032399907897775,Low Risk,1,"Champions (high flights, low churn)"
700343,canada,alberta,peace river,t9o 2w2,male,high school or below,39494.0,single,nova,4525.37,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,33,49346,48828.0,0.01,0,4,10,0.2578793674896881,False,0,0.2020528348797913,Low Risk,1,"Champions (high flights, low churn)"
608508,canada,nova scotia,halifax,b3j 9s2,female,college,73455.0,single,nova,4526.53,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,34,60930,59675.0,0.021,2,1,7,0.2336294555234725,False,0,0.2174897073660242,Low Risk,1,"Champions (high flights, low churn)"
662594,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,single,nova,4526.53,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,23,28867,28458.0,0.014,0,5,7,0.1810442616339309,False,0,0.2341204800850337,Low Risk,2,Occasional / Higher Churn Risk
583539,canada,new brunswick,fredericton,e3b 2h2,female,college,73455.0,single,nova,4526.61,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,30,46600,45941.0,0.014,2,1,4,0.1344643593287309,False,0,0.2480788319179805,Low Risk,1,"Champions (high flights, low churn)"
741483,canada,alberta,edmonton,t9g 1w3,female,bachelor,97789.0,married,nova,4528.74,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,25,37356,36392.0,0.026,0,5,7,0.2080780738487884,False,0,0.2035305880832276,Low Risk,1,"Champions (high flights, low churn)"
432031,canada,ontario,ottawa,k1f 2r2,male,bachelor,101245.0,married,nova,4529.07,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,34,62172,62172.0,0.0,0,9,11,0.2088855200531289,False,0,0.2180647154202738,Low Risk,1,"Champions (high flights, low churn)"
490806,canada,british columbia,kelowna,v09 2e9,female,bachelor,78936.0,single,nova,4529.97,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,35,54765,54357.0,0.007,0,5,10,0.2768417866272912,False,0,0.2040284790184609,Low Risk,1,"Champions (high flights, low churn)"
295906,canada,british columbia,vancouver,v6e 3d9,male,bachelor,70658.0,married,nova,4530.39,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,45,64914,64914.0,0.0,0,9,19,0.3595917455054991,False,0,0.1731211795617894,Low Risk,1,"Champions (high flights, low churn)"
306596,canada,ontario,trenton,k8v 4b2,female,bachelor,70658.0,married,nova,4530.39,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,0,0,0.0,0.0,999,0,0,0.008081987665818,False,0,0.5707036109018144,Medium Risk,4,Dormant / Never Flew
246737,canada,manitoba,winnipeg,r3r 3t4,female,college,73455.0,single,nova,4531.68,standard,2016,6,0.0,0.0,,2016-06-01,False,False,0,24,34,45109,44669.0,0.01,0,9,12,0.1969036022216764,False,0,0.2165931919953876,Low Risk,1,"Champions (high flights, low churn)"
344580,canada,alberta,edmonton,t9g 1w3,male,bachelor,92128.0,single,nova,4538.85,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,2,2706,2706.0,0.0,3,0,2,0.0449389103289144,False,0,0.308765346443673,Medium Risk,2,Occasional / Higher Churn Risk
534904,canada,ontario,toronto,p1l 8x8,male,bachelor,75487.0,married,nova,4540.38,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,14,19302,18670.0,0.033,2,2,5,0.2630866229045434,False,0,0.2657653181642543,Low Risk,0,Engaged / Mid-Tier Loyalty
713998,canada,ontario,toronto,p1w 1k4,male,college,73455.0,married,nova,4549.08,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,26,40645,40344.0,0.007,0,3,5,0.197602170487712,False,0,0.2249157161689222,Low Risk,1,"Champions (high flights, low churn)"
602222,canada,ontario,trenton,k8v 4b2,female,high school or below,67969.0,married,nova,4549.34,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,14,18678,18030.0,0.035,1,1,5,0.0786252954196044,False,0,0.340581003153028,Medium Risk,0,Engaged / Mid-Tier Loyalty
366161,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,43859.0,married,nova,4674.71,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,36,46836,70254.0,0.0,0,36,36,0.394161357584551,False,0,0.3746078145683455,Medium Risk,1,"Champions (high flights, low churn)"
575123,canada,ontario,ottawa,k1g 4z0,female,college,73455.0,married,nova,4553.19,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,27,35266,34795.0,0.013,2,2,11,0.3060512306515907,False,0,0.1426302084921793,Low Risk,1,"Champions (high flights, low churn)"
707869,canada,british columbia,vancouver,v5r 1w3,male,bachelor,76590.0,married,nova,4553.81,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,29,34777,32853.0,0.055,0,4,12,0.240743579109072,False,0,0.2123015852979305,Low Risk,0,Engaged / Mid-Tier Loyalty
752688,canada,ontario,ottawa,k1g 4z0,male,high school or below,72155.0,divorced,nova,4556.07,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,23,42099,42099.0,0.0,0,3,6,0.1788769434663344,False,0,0.1856622891099051,Low Risk,1,"Champions (high flights, low churn)"
327015,canada,ontario,toronto,p1j 8t7,female,college,73455.0,single,nova,4558.5,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,32,37729,36000.0,0.046,1,4,5,0.2165793880892715,False,0,0.2160828781177358,Low Risk,0,Engaged / Mid-Tier Loyalty
442868,canada,saskatchewan,regina,s1j 3c5,male,college,73455.0,single,nova,4558.59,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,26,34713,34713.0,0.0,0,7,13,0.3025051039151401,False,0,0.1697374002343162,Low Risk,2,Occasional / Higher Churn Risk
681649,canada,ontario,toronto,p2t 6g3,male,bachelor,60582.0,divorced,nova,4563.02,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,39,56646,56055.0,0.01,0,5,11,0.3358992722610439,False,0,0.1514486590698507,Low Risk,1,"Champions (high flights, low churn)"
507189,canada,quebec,tremblant,h5y 2s9,female,doctor,115060.0,married,nova,4567.87,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,32,51532,50561.0,0.019,0,4,6,0.2316452519770336,False,0,0.1962876483873353,Low Risk,1,"Champions (high flights, low churn)"
111176,canada,british columbia,dawson creek,u5i 4f1,female,college,73455.0,single,nova,4568.82,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,33,53706,52469.0,0.023,0,9,13,0.2830006720852738,False,0,0.2100795869225864,Low Risk,1,"Champions (high flights, low churn)"
893789,canada,ontario,trenton,k8v 4b2,male,bachelor,98851.0,divorced,nova,4571.51,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,28,40074,39634.0,0.011,0,9,11,0.2022590634644851,False,0,0.2337553512900016,Low Risk,1,"Champions (high flights, low churn)"
397820,canada,ontario,toronto,p1l 8x8,male,college,73455.0,single,nova,4574.55,standard,2016,9,0.0,0.0,,2016-09-01,False,False,0,21,30,47037,47037.0,0.0,0,4,6,0.1303144097002109,False,0,0.2101245511375922,Low Risk,1,"Champions (high flights, low churn)"
464187,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,nova,4574.55,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,74,113290,111348.0,0.017,1,7,18,0.3270639085596842,False,0,0.1888608667241954,Low Risk,1,"Champions (high flights, low churn)"
898437,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,68171.0,divorced,nova,4582.16,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,30,46632,46152.0,0.01,0,10,14,0.2663513451958986,False,0,0.2302235311828255,Low Risk,1,"Champions (high flights, low churn)"
788407,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,divorced,nova,4582.65,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,13,21944,21944.0,0.0,8,0,0,0.102837031996171,False,0,0.5032610636906201,Medium Risk,2,Occasional / Higher Churn Risk
310252,canada,british columbia,vancouver,v1e 4r6,male,bachelor,82460.0,married,nova,4582.67,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,32,49857,49190.0,0.013,2,3,5,0.1470296235266197,False,0,0.2229956563668838,Low Risk,1,"Champions (high flights, low churn)"
147700,canada,british columbia,vancouver,v5r 1w3,female,bachelor,48538.0,married,nova,4583.1,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,24,39831,39391.0,0.011,2,1,1,0.1165535353668907,False,0,0.2041103019725594,Low Risk,1,"Champions (high flights, low churn)"
547190,canada,british columbia,vancouver,v6e 3d9,female,bachelor,101280.0,married,nova,4583.75,standard,2016,5,0.0,0.0,,2016-05-01,False,False,0,25,33,55158,54857.0,0.005,1,5,10,0.1688987949904629,False,0,0.2160284833157091,Low Risk,1,"Champions (high flights, low churn)"
654086,canada,ontario,thunder bay,k8t 5m5,male,bachelor,94285.0,married,nova,4584.14,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,30,45682,44743.0,0.021,0,8,10,0.2122313672296646,False,0,0.2240841837181262,Low Risk,1,"Champions (high flights, low churn)"
919818,canada,alberta,peace river,t9o 2w2,male,bachelor,92859.0,married,nova,4591.63,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,41,62990,61928.0,0.017,0,5,9,0.2721291356536713,False,0,0.2111025127205545,Low Risk,1,"Champions (high flights, low churn)"
763084,canada,nova scotia,halifax,b3j 9s2,female,bachelor,60484.0,married,nova,4594.29,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,22,32869,32869.0,0.0,1,2,4,0.2211880155580432,False,0,0.1815488087803498,Low Risk,2,Occasional / Higher Churn Risk
611086,canada,british columbia,vancouver,v6e 3d9,female,bachelor,87781.0,married,nova,4595.46,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,35,59244,58075.0,0.02,0,12,15,0.1977042456739572,False,0,0.2445083685190575,Low Risk,1,"Champions (high flights, low churn)"
205367,canada,ontario,toronto,p5s 6r4,male,bachelor,69609.0,married,nova,4598.24,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,13,17813,17472.0,0.019,0,7,8,0.1260900072187989,False,0,0.3842902690479953,Medium Risk,2,Occasional / Higher Churn Risk
152139,canada,ontario,toronto,p2t 6g3,female,bachelor,80320.0,single,nova,4603.98,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,38,64276,63677.0,0.009,0,13,19,0.2295297864573507,False,0,0.2409493565131106,Low Risk,1,"Champions (high flights, low churn)"
278865,canada,quebec,quebec city,g1b 3l5,female,high school or below,65673.0,single,nova,4605.04,standard,2013,3,0.0,0.0,,2013-03-01,False,False,0,63,27,44352,42863.0,0.034,0,6,7,0.2880714386241039,False,0,0.1508282259455225,Low Risk,1,"Champions (high flights, low churn)"
320685,canada,quebec,montreal,h2t 2j6,female,high school or below,65673.0,single,nova,4605.04,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,29,53209,52215.0,0.019,0,2,10,0.2776598121638842,False,0,0.1882275825927819,Low Risk,1,"Champions (high flights, low churn)"
459099,canada,ontario,toronto,p5s 6r4,female,high school or below,65673.0,single,nova,4605.04,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,26,40094,39740.0,0.009,0,7,8,0.3051649387738701,False,0,0.1664504426724478,Low Risk,1,"Champions (high flights, low churn)"
811619,canada,quebec,quebec city,g1b 3l5,male,high school or below,65673.0,single,nova,4605.04,standard,2014,12,0.0,0.0,,2014-12-01,False,False,0,42,29,51847,50757.0,0.021,0,4,8,0.2111578882450804,False,0,0.2143909334304896,Low Risk,1,"Champions (high flights, low churn)"
342007,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,54227.0,married,nova,4897.98,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,17,31210,46101.0,0.015,0,17,17,0.1916919645447488,False,0,0.4134105402271128,Medium Risk,2,Occasional / Higher Churn Risk
733658,canada,alberta,calgary,t3e 2v9,male,college,73455.0,divorced,nova,4605.27,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,34,54847,53519.0,0.024,0,7,10,0.1528074043311051,False,0,0.2472048005666258,Low Risk,1,"Champions (high flights, low churn)"
298829,canada,ontario,trenton,k8v 4b2,male,college,73455.0,married,nova,4611.25,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,43,70312,69865.0,0.006,0,8,16,0.2518615007548844,False,0,0.232906006606917,Low Risk,1,"Champions (high flights, low churn)"
650466,canada,british columbia,victoria,v10 6t5,male,college,73455.0,single,nova,4623.54,standard,2016,9,0.0,0.0,,2016-09-01,False,False,0,21,62,104666,104104.0,0.005,0,8,12,0.1816157149548216,False,0,0.2327701437461276,Low Risk,1,"Champions (high flights, low churn)"
226422,canada,british columbia,vancouver,v6e 3d9,male,bachelor,90071.0,divorced,nova,4626.8,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,40,56239,55648.0,0.011,0,8,12,0.289733831982535,False,0,0.2106820099619877,Low Risk,1,"Champions (high flights, low churn)"
436969,canada,quebec,quebec city,g1b 3l5,female,bachelor,90071.0,divorced,nova,4626.8,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,26,41414,39682.0,0.042,1,1,8,0.2151906186925187,False,0,0.205311873477784,Low Risk,0,Engaged / Mid-Tier Loyalty
544837,canada,ontario,toronto,m2m 7k8,male,bachelor,90071.0,divorced,nova,4626.8,standard,2017,5,0.0,0.0,,2017-05-01,False,False,0,13,33,56651,56651.0,0.0,0,8,15,0.1693045792003411,False,0,0.2229635498121213,Low Risk,1,"Champions (high flights, low churn)"
560936,canada,ontario,toronto,p2t 6g3,female,bachelor,90071.0,divorced,nova,4626.8,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,28,46656,46114.0,0.012,0,5,11,0.2043383341829452,False,0,0.224468513423213,Low Risk,1,"Champions (high flights, low churn)"
636965,canada,saskatchewan,regina,s6j 3g0,female,college,73455.0,single,nova,4630.36,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,25,43395,43395.0,0.0,0,7,14,0.1522220090364016,False,0,0.2263563687174064,Low Risk,1,"Champions (high flights, low churn)"
266516,canada,ontario,toronto,m8y 4k8,female,college,73455.0,single,nova,4633.1,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,33,48998,48600.0,0.008,2,2,6,0.1534083896908027,False,0,0.23143208523981,Low Risk,1,"Champions (high flights, low churn)"
346103,canada,british columbia,vancouver,v6e 3z3,female,high school or below,75379.0,single,nova,4633.34,standard,2017,2,0.0,0.0,,2017-02-01,False,False,0,16,43,65784,65280.0,0.008,1,6,11,0.1489823852244553,False,0,0.2865935480786629,Low Risk,1,"Champions (high flights, low churn)"
778393,canada,ontario,toronto,p1w 1k4,male,bachelor,68677.0,married,nova,4633.45,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,29,32020,31488.0,0.017,1,3,8,0.3037833035805192,False,0,0.1361178171380571,Low Risk,1,"Champions (high flights, low churn)"
234588,canada,british columbia,vancouver,v6e 3z3,male,master,123828.0,married,nova,4636.55,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,35,52399,51727.0,0.013,1,5,9,0.1945643472665114,False,0,0.2184957775934957,Low Risk,1,"Champions (high flights, low churn)"
580834,canada,ontario,trenton,k8v 4b2,male,master,123828.0,married,nova,4636.55,standard,2017,2,0.0,0.0,,2017-02-01,False,False,0,16,24,33092,33092.0,0.0,2,1,3,0.0826026413150356,False,0,0.2007963489367073,Low Risk,2,Occasional / Higher Churn Risk
959192,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,divorced,nova,4638.95,standard,2015,4,0.0,0.0,,2015-04-01,False,False,0,38,28,42448,42029.0,0.01,0,2,6,0.1770749991307676,False,0,0.2173146462905739,Low Risk,1,"Champions (high flights, low churn)"
718031,canada,ontario,toronto,m2m 7k8,female,college,73455.0,single,nova,4639.04,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,27,42528,41826.0,0.017,0,5,9,0.3128152353593919,False,0,0.143812361213676,Low Risk,1,"Champions (high flights, low churn)"
187390,canada,alberta,peace river,t9o 2w2,female,college,73455.0,divorced,nova,4644.7,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,11,13748,13442.0,0.022,0,6,11,0.1152334791482531,False,0,0.5580429973029668,Medium Risk,2,Occasional / Higher Churn Risk
603587,canada,british columbia,victoria,v10 6t5,male,bachelor,59369.0,married,nova,4646.39,standard,2014,11,0.0,0.0,,2014-11-01,False,False,0,43,18,25813,24547.0,0.049,0,5,8,0.2200980028596632,False,0,0.272331722662302,Low Risk,0,Engaged / Mid-Tier Loyalty
301323,canada,new brunswick,moncton,e1a 2a7,female,master,105829.0,married,nova,5926.73,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,16,37920,56880.0,0.0,1,16,16,0.1845137107357699,False,0,0.5106859684728977,Medium Risk,2,Occasional / Higher Churn Risk
276806,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,82147.0,single,nova,6019.93,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,32,44632,66948.0,0.0,0,32,32,0.3501877495966846,False,0,0.5666292759403643,Medium Risk,1,"Champions (high flights, low churn)"
472964,canada,quebec,montreal,h4g 3t4,female,master,128352.0,single,nova,4650.06,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,33,47695,47695.0,0.0,0,4,10,0.261640571691865,False,0,0.2026002023687639,Low Risk,1,"Champions (high flights, low churn)"
499027,canada,ontario,london,m5b 3e4,male,master,128352.0,single,nova,4650.06,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,28,49467,49467.0,0.0,0,5,7,0.3098019043800519,False,0,0.1173113614892401,Low Risk,1,"Champions (high flights, low churn)"
761240,canada,quebec,montreal,h2y 2w2,female,master,128352.0,single,nova,4650.06,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,38,65272,63474.0,0.028,0,5,5,0.2999979828114245,False,0,0.1489280775383646,Low Risk,1,"Champions (high flights, low churn)"
885933,canada,ontario,ottawa,k1f 2r2,male,master,128352.0,single,nova,4650.06,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,16,21362,20244.0,0.052,5,0,1,0.1248378482523129,False,0,0.264542496020483,Low Risk,0,Engaged / Mid-Tier Loyalty
945199,canada,ontario,toronto,p1w 1k4,female,master,128352.0,single,nova,4650.06,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,11,19745,19745.0,0.0,1,7,11,0.1206847181401035,False,0,0.5467728661040625,Medium Risk,2,Occasional / Higher Churn Risk
501655,canada,ontario,trenton,k8v 4b2,male,college,73455.0,single,nova,4650.68,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,28,51760,51338.0,0.008,0,6,8,0.1748702810396485,False,0,0.2501578010046293,Low Risk,1,"Champions (high flights, low churn)"
530425,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,nova,4650.68,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,36,54102,52961.0,0.021,0,6,9,0.2811235931753135,False,0,0.202832496413316,Low Risk,1,"Champions (high flights, low churn)"
173252,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,married,nova,4652.91,standard,2014,11,0.0,0.0,,2014-11-01,False,False,0,43,23,35419,35035.0,0.011,0,1,7,0.1934769294797775,False,0,0.2109336059898212,Low Risk,2,Occasional / Higher Churn Risk
148258,canada,ontario,trenton,k8v 4b2,male,bachelor,91825.0,married,nova,4654.58,standard,2017,3,2018.0,9.0,2018-09-01,2017-03-01,False,False,0,15,31,55918,54213.0,0.03,0,4,7,0.115191809979902,True,1,0.2801469832576577,Low Risk,1,"Champions (high flights, low churn)"
307159,canada,prince edward island,charlottetown,c1a 6e8,female,college,73455.0,single,nova,4654.84,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,0,0,0.0,0.0,999,0,0,0.2348154279879908,False,1,0.9855861138272264,High Risk,4,Dormant / Never Flew
