Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
457456,canada,quebec,montreal,h2y 4r4,female,bachelor,69696.0,single,nova,11009.13,standard,2013,2,0.0,0.0
532464,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,69696.0,single,nova,11009.13,standard,2017,1,0.0,0.0
965254,canada,ontario,sudbury,m5v 1g5,male,bachelor,53119.0,married,nova,3373.87,2018 promotion,2018,3,0.0,0.0
161045,canada,british columbia,vancouver,v6e 3z3,male,bachelor,59022.0,married,nova,11029.93,standard,2014,10,2018.0,8.0
443865,canada,ontario,toronto,p2t 6g3,male,bachelor,58083.0,married,nova,11030.66,standard,2012,9,0.0,0.0
489394,canada,quebec,montreal,h2t 2j6,male,bachelor,64487.0,married,nova,11044.11,standard,2018,7,0.0,0.0
675936,canada,quebec,montreal,h2t 2j6,female,bachelor,53637.0,single,nova,11044.43,standard,2015,9,0.0,0.0
423844,canada,ontario,sudbury,m5v 1g5,female,bachelor,75059.0,divorced,nova,11072.03,standard,2018,12,0.0,0.0
205156,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,50597.0,married,nova,11084.61,standard,2012,11,0.0,0.0
653572,canada,quebec,montreal,h2y 4r4,female,bachelor,89170.0,single,nova,11093.72,standard,2013,6,0.0,0.0
137858,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,nova,11095.97,standard,2018,1,2018.0,9.0
597532,canada,ontario,toronto,p1w 1k4,male,college,73455.0,single,nova,11095.97,standard,2015,12,0.0,0.0
600309,canada,ontario,toronto,p1l 8x8,male,bachelor,62468.0,married,nova,3433.82,2018 promotion,2018,4,0.0,0.0
907209,canada,british columbia,whistler,v6t 1y8,male,bachelor,64322.0,divorced,nova,11121.62,standard,2015,1,0.0,0.0
153582,canada,ontario,sudbury,m5v 1g5,female,college,73455.0,single,nova,3435.65,2018 promotion,2018,2,0.0,0.0
149846,canada,quebec,montreal,h2t 9k8,male,college,73455.0,single,nova,11158.13,standard,2015,8,0.0,0.0
547016,canada,british columbia,west vancouver,v6v 8z3,female,college,73455.0,single,nova,11158.13,standard,2013,12,0.0,0.0
147064,canada,quebec,montreal,h2y 2w2,male,bachelor,56224.0,married,nova,11160.08,standard,2012,12,0.0,0.0
194762,canada,manitoba,winnipeg,r2c 0m5,male,bachelor,56224.0,married,nova,11160.08,standard,2012,9,0.0,0.0
227547,canada,quebec,montreal,h2t 2j6,female,bachelor,47084.0,single,nova,11177.75,standard,2016,12,0.0,0.0
382271,canada,ontario,toronto,m2z 4k1,male,bachelor,61997.0,divorced,nova,11211.59,standard,2016,5,0.0,0.0
109495,canada,quebec,montreal,h2t 2j6,female,bachelor,82594.0,married,nova,11218.44,standard,2014,1,0.0,0.0
127039,canada,british columbia,vancouver,v6e 3z3,male,college,73455.0,single,nova,11274.91,standard,2013,8,0.0,0.0
722120,canada,ontario,trenton,k8v 4b2,female,college,73455.0,single,nova,11274.91,standard,2016,7,0.0,0.0
784847,canada,quebec,montreal,h2y 2w2,female,bachelor,103719.0,married,nova,11277.72,standard,2015,8,0.0,0.0
716197,canada,ontario,toronto,m2z 4k1,female,doctor,212544.0,married,nova,3460.67,2018 promotion,2018,3,0.0,0.0
106037,canada,british columbia,victoria,v10 6t5,male,bachelor,94980.0,married,nova,11281.52,standard,2013,3,0.0,0.0
896685,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,married,nova,11293.98,standard,2016,12,2016.0,12.0
873169,canada,saskatchewan,regina,s6j 3g0,male,bachelor,48269.0,married,nova,11302.6,standard,2017,2,0.0,0.0
209249,canada,quebec,montreal,h2t 9k8,female,doctor,70755.0,divorced,nova,11315.2,standard,2012,5,0.0,0.0
428903,canada,british columbia,victoria,v10 6t5,male,doctor,70755.0,divorced,nova,11315.2,standard,2014,3,0.0,0.0
542296,canada,ontario,toronto,m2m 7k8,male,doctor,70755.0,divorced,nova,11315.2,standard,2013,2,0.0,0.0
961639,canada,alberta,edmonton,t9g 1w3,male,doctor,70755.0,divorced,nova,11315.2,standard,2016,1,0.0,0.0
868552,canada,alberta,banff,t4v 1d4,female,bachelor,60388.0,married,nova,11318.09,standard,2018,8,0.0,0.0
529922,canada,alberta,edmonton,t9g 1w3,female,bachelor,89913.0,married,nova,11318.13,standard,2016,6,0.0,0.0
919437,canada,british columbia,vancouver,v6e 3d9,female,bachelor,62415.0,single,nova,11320.83,standard,2015,4,0.0,0.0
142855,canada,quebec,hull,j8y 3z5,female,bachelor,103804.0,married,nova,11323.36,standard,2016,7,0.0,0.0
282472,canada,ontario,toronto,m1r 4k3,male,bachelor,94040.0,married,nova,11365.27,standard,2018,10,0.0,0.0
612995,canada,ontario,ottawa,k1f 2r2,male,bachelor,74485.0,married,nova,11389.94,standard,2015,5,0.0,0.0
883025,canada,alberta,edmonton,t3g 6y6,female,college,73455.0,married,nova,11413.44,standard,2018,8,0.0,0.0
165550,canada,ontario,toronto,m2z 4k1,male,doctor,283184.0,married,nova,11431.73,standard,2015,9,0.0,0.0
190052,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,65094.0,married,nova,11463.99,standard,2013,10,0.0,0.0
475974,canada,ontario,toronto,m2p 4f6,male,bachelor,65094.0,married,nova,11463.99,standard,2013,8,0.0,0.0
355906,canada,ontario,thunder bay,k8t 5m5,female,bachelor,77373.0,single,nova,11472.24,standard,2013,2,0.0,0.0
563076,canada,ontario,toronto,m2m 7k8,male,bachelor,80596.0,married,nova,11473.48,standard,2016,5,0.0,0.0
894478,canada,alberta,edmonton,t3g 6y6,male,bachelor,80596.0,married,nova,11473.48,standard,2013,12,0.0,0.0
787875,canada,ontario,toronto,m8y 4k8,male,college,73455.0,married,nova,11490.34,standard,2013,6,0.0,0.0
828643,canada,british columbia,vancouver,v1e 4r6,male,college,73455.0,married,nova,11490.34,standard,2017,4,0.0,0.0
423686,canada,ontario,kingston,m9k 2p4,female,college,73455.0,married,nova,11510.36,standard,2017,3,0.0,0.0
265975,canada,british columbia,whistler,v6t 1y8,female,high school or below,52256.0,married,nova,11513.36,standard,2012,11,0.0,0.0
545889,canada,british columbia,vancouver,v5r 1w3,male,bachelor,69119.0,divorced,nova,11516.41,standard,2018,12,0.0,0.0
952077,canada,alberta,edmonton,t3g 6y6,male,college,73455.0,single,nova,11537.51,standard,2013,2,0.0,0.0
587867,canada,alberta,edmonton,t9g 1w3,female,bachelor,79208.0,married,nova,11565.69,standard,2018,5,0.0,0.0
862097,canada,quebec,montreal,h2t 9k8,male,college,73455.0,single,nova,11572.1,standard,2018,12,0.0,0.0
683487,canada,quebec,montreal,h2y 2w2,male,bachelor,65489.0,married,nova,11606.85,standard,2012,4,0.0,0.0
524586,canada,quebec,montreal,h2t 2j6,female,bachelor,62276.0,married,nova,11610.25,standard,2017,8,0.0,0.0
632097,canada,british columbia,victoria,v10 6t5,male,bachelor,62276.0,married,nova,11610.25,standard,2016,11,0.0,0.0
105335,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,53065.0,single,nova,11611.95,standard,2014,10,0.0,0.0
681961,canada,quebec,montreal,h2t 2j6,male,bachelor,53065.0,single,nova,11611.95,standard,2015,2,2015.0,10.0
306676,canada,ontario,toronto,p1j 8t7,male,bachelor,89185.0,married,nova,11619.92,standard,2013,7,0.0,0.0
130217,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,single,nova,11624.82,standard,2016,8,2017.0,4.0
263267,canada,quebec,montreal,h2y 2w2,male,college,73455.0,single,nova,11624.82,standard,2018,11,0.0,0.0
255425,canada,british columbia,vancouver,v1e 4r6,female,bachelor,103494.0,married,nova,11628.73,standard,2014,1,0.0,0.0
286942,canada,alberta,banff,t4v 1d4,male,bachelor,76899.0,married,nova,11638.67,standard,2017,9,0.0,0.0
249693,canada,ontario,toronto,p1j 8t7,male,high school or below,71630.0,married,nova,11638.9,standard,2012,6,0.0,0.0
849298,canada,new brunswick,moncton,e1a 2a7,female,high school or below,71630.0,married,nova,11638.9,standard,2014,10,0.0,0.0
978712,canada,british columbia,vancouver,v6e 3d9,female,high school or below,71630.0,married,nova,11638.9,standard,2018,10,0.0,0.0
642976,canada,ontario,sudbury,m5v 1g5,male,bachelor,53620.0,single,nova,3491.26,2018 promotion,2018,2,0.0,0.0
335964,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,47643.0,divorced,nova,11660.57,standard,2014,1,0.0,0.0
755759,canada,ontario,toronto,m8y 4k8,female,bachelor,47643.0,divorced,nova,11660.57,standard,2016,5,0.0,0.0
681887,canada,ontario,thunder bay,k8t 5m5,male,college,73455.0,married,nova,11663.99,standard,2012,9,0.0,0.0
678858,canada,ontario,toronto,p1j 8t7,male,bachelor,94089.0,married,nova,11665.1,standard,2016,4,2016.0,12.0
409741,canada,alberta,edmonton,t9g 1w3,male,bachelor,83810.0,divorced,nova,11681.37,standard,2013,10,0.0,0.0
505167,canada,ontario,toronto,m2m 7k8,female,bachelor,83810.0,divorced,nova,11681.37,standard,2018,9,0.0,0.0
217772,canada,yukon,whitehorse,y2k 6r0,female,bachelor,61578.0,divorced,nova,11692.01,standard,2017,9,0.0,0.0
261715,canada,ontario,toronto,m8y 4k8,male,bachelor,55641.0,married,nova,11701.07,standard,2015,3,0.0,0.0
600563,canada,british columbia,vancouver,v5r 1w3,female,doctor,187495.0,married,nova,11714.78,standard,2015,11,0.0,0.0
487605,canada,british columbia,whistler,v6t 1y8,female,bachelor,61589.0,married,nova,11726.19,standard,2012,6,0.0,0.0
106592,canada,alberta,banff,t4v 1d4,male,doctor,298661.0,married,nova,11727.78,standard,2016,6,0.0,0.0
525548,canada,quebec,montreal,h4g 3t4,female,bachelor,74830.0,married,nova,11747.65,standard,2015,12,0.0,0.0
138653,canada,ontario,toronto,m2z 4k1,male,bachelor,52985.0,married,nova,11763.94,standard,2018,9,0.0,0.0
642401,canada,quebec,montreal,h2y 2w2,female,bachelor,97776.0,married,nova,11785.04,standard,2017,7,2018.0,2.0
111034,canada,ontario,toronto,m1r 4k3,female,master,118863.0,divorced,nova,11790.5,standard,2014,3,0.0,0.0
629394,canada,ontario,ottawa,k1f 2r2,male,master,118863.0,divorced,nova,11790.5,standard,2017,9,0.0,0.0
937922,canada,british columbia,vancouver,v5r 1w3,female,bachelor,55479.0,married,nova,11793.13,standard,2016,4,0.0,0.0
674805,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,95423.0,married,nova,11820.11,standard,2014,6,0.0,0.0
740577,canada,ontario,toronto,m2z 4k1,female,bachelor,95423.0,married,nova,11820.11,standard,2012,11,0.0,0.0
481191,canada,quebec,montreal,h4g 3t4,male,college,73455.0,single,nova,11834.73,standard,2017,5,0.0,0.0
191537,canada,british columbia,victoria,v10 6t5,male,college,73455.0,married,nova,11885.97,standard,2013,8,0.0,0.0
609174,canada,quebec,montreal,h2y 2w2,female,bachelor,49894.0,married,nova,11923.75,standard,2015,11,0.0,0.0
261077,canada,ontario,toronto,p2t 6g3,male,bachelor,52406.0,single,nova,11925.72,standard,2012,11,0.0,0.0
671309,canada,ontario,toronto,p1j 8t7,female,bachelor,68665.0,divorced,nova,11926.75,standard,2016,5,2017.0,1.0
579883,canada,quebec,montreal,h2y 4r4,female,bachelor,56610.0,married,nova,11944.4,standard,2018,6,0.0,0.0
523194,canada,ontario,trenton,k8v 4b2,male,bachelor,92259.0,married,nova,3644.83,2018 promotion,2018,2,2018.0,10.0
627568,canada,quebec,montreal,h2t 9k8,female,bachelor,78881.0,divorced,nova,11971.98,standard,2013,1,2017.0,6.0
920068,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,nova,11972.78,standard,2015,9,2016.0,5.0
463146,canada,british columbia,whistler,v6t 1y8,female,master,106899.0,married,nova,11981.98,standard,2017,5,2018.0,3.0
792361,canada,quebec,montreal,h2y 4r4,female,master,106899.0,married,nova,11981.98,standard,2017,8,0.0,0.0
823208,canada,quebec,montreal,h2t 9k8,female,master,106899.0,married,nova,11981.98,standard,2016,6,0.0,0.0
467175,canada,ontario,toronto,m2m 7k8,male,bachelor,63368.0,married,nova,11982.42,standard,2017,2,0.0,0.0
835377,canada,ontario,toronto,m2m 7k8,female,bachelor,95979.0,married,nova,11986.59,standard,2017,10,0.0,0.0
110211,canada,ontario,toronto,m8y 4k8,female,bachelor,64417.0,single,nova,12036.62,standard,2017,4,2017.0,12.0
124056,canada,newfoundland,st. john's,a1c 6h9,female,bachelor,64417.0,single,nova,12036.62,standard,2016,11,0.0,0.0
904992,canada,ontario,trenton,k8v 4b2,male,bachelor,71883.0,married,nova,3653.7,2018 promotion,2018,4,0.0,0.0
369035,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,64417.0,single,nova,12036.62,standard,2015,3,0.0,0.0
619826,canada,quebec,quebec city,g1b 3l5,male,bachelor,64417.0,single,nova,12036.62,standard,2013,10,0.0,0.0
683470,canada,ontario,trenton,k8v 4b2,male,bachelor,63609.0,married,nova,12047.78,standard,2014,2,0.0,0.0
825217,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,50507.0,married,nova,12052.98,standard,2016,3,0.0,0.0
534481,canada,ontario,toronto,m1r 4k3,female,college,73455.0,single,nova,12067.46,standard,2016,1,0.0,0.0
691909,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,married,nova,12097.91,standard,2012,10,0.0,0.0
756891,canada,ontario,toronto,p1j 8t7,male,college,73455.0,married,nova,12097.91,standard,2014,12,0.0,0.0
445879,canada,ontario,toronto,m2m 6j7,male,college,73455.0,single,nova,12101.21,standard,2015,8,0.0,0.0
701645,canada,ontario,ottawa,k1f 2r2,female,bachelor,51422.0,married,nova,3874.87,2018 promotion,2018,2,0.0,0.0
959778,canada,quebec,montreal,h2t 9k8,female,bachelor,56307.0,divorced,nova,12105.29,standard,2018,9,0.0,0.0
148382,canada,saskatchewan,regina,s6j 3g0,male,bachelor,46904.0,married,nova,12128.37,standard,2017,9,0.0,0.0
544337,canada,british columbia,vancouver,v1e 4r6,male,bachelor,53443.0,married,nova,12128.45,standard,2018,5,0.0,0.0
194482,canada,alberta,edmonton,t9g 1w3,female,bachelor,73945.0,single,nova,12157.33,standard,2016,11,0.0,0.0
364264,canada,ontario,toronto,m2m 7k8,female,bachelor,73945.0,single,nova,12157.33,standard,2016,3,0.0,0.0
523897,canada,quebec,quebec city,g1b 3l5,female,bachelor,73945.0,single,nova,12157.33,standard,2013,6,0.0,0.0
907025,canada,alberta,edmonton,t9g 1w3,female,bachelor,73945.0,single,nova,12157.33,standard,2013,8,0.0,0.0
503242,canada,ontario,ottawa,k1f 2r2,female,bachelor,61493.0,married,nova,12157.54,standard,2018,8,0.0,0.0
694942,canada,quebec,tremblant,h5y 2s9,female,master,85959.0,divorced,nova,12168.74,standard,2014,3,0.0,0.0
476539,canada,ontario,toronto,m8y 4k8,male,bachelor,96435.0,married,nova,12174.59,standard,2016,12,0.0,0.0
272787,canada,quebec,quebec city,g1b 3l5,male,bachelor,76018.0,married,nova,12200.79,standard,2013,8,0.0,0.0
603077,canada,ontario,sudbury,m5v 1g5,male,doctor,144469.0,married,nova,12206.89,standard,2014,1,0.0,0.0
227239,canada,ontario,toronto,m2z 4k1,male,bachelor,47515.0,divorced,nova,12208.12,standard,2017,2,0.0,0.0
285579,canada,ontario,trenton,k8v 4b2,female,college,73455.0,single,nova,3995.36,2018 promotion,2018,4,0.0,0.0
628578,canada,ontario,toronto,m1r 4k3,male,bachelor,63550.0,married,nova,12231.88,standard,2013,10,0.0,0.0
726268,canada,british columbia,vancouver,v5r 1w3,male,bachelor,57615.0,married,nova,12232.78,standard,2016,2,0.0,0.0
483863,canada,british columbia,whistler,v6t 1y8,female,bachelor,65857.0,married,nova,12244.9,standard,2014,11,0.0,0.0
213841,canada,alberta,banff,t4v 1d4,female,college,73455.0,married,nova,12252.6,standard,2013,5,0.0,0.0
179603,canada,quebec,hull,j8y 3z5,female,college,73455.0,single,nova,12255.12,standard,2013,8,0.0,0.0
221721,canada,ontario,toronto,p5s 6r4,male,bachelor,58025.0,divorced,nova,12265.6,standard,2012,5,0.0,0.0
336238,canada,quebec,montreal,h2t 9k8,male,bachelor,76378.0,married,nova,12269.42,standard,2016,10,2017.0,6.0
956946,canada,british columbia,whistler,v6t 1y8,male,bachelor,76378.0,married,nova,12269.42,standard,2014,7,0.0,0.0
317100,canada,ontario,ottawa,k1f 2r2,male,bachelor,96550.0,married,nova,12280.77,standard,2015,5,0.0,0.0
707114,canada,ontario,thunder bay,k8t 5m5,male,bachelor,96550.0,married,nova,12280.77,standard,2012,12,0.0,0.0
722368,canada,saskatchewan,regina,s1j 3c5,male,bachelor,96550.0,married,nova,12280.77,standard,2014,3,0.0,0.0
214661,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,divorced,nova,12285.05,standard,2016,3,0.0,0.0
855384,canada,quebec,hull,j8y 3z5,male,college,73455.0,divorced,nova,12285.05,standard,2016,7,0.0,0.0
192136,canada,ontario,toronto,m2m 7k8,female,high school or below,54033.0,single,nova,12298.69,standard,2013,2,0.0,0.0
365619,canada,ontario,toronto,m2p 4f6,female,high school or below,54033.0,single,nova,12298.69,standard,2014,7,0.0,0.0
598711,canada,nova scotia,halifax,b3j 9s2,female,high school or below,54033.0,single,nova,12298.69,standard,2017,12,0.0,0.0
670985,canada,alberta,edmonton,t3g 6y6,male,high school or below,54033.0,single,nova,12298.69,standard,2012,5,0.0,0.0
753887,canada,british columbia,dawson creek,u5i 4f1,male,high school or below,54033.0,single,nova,12298.69,standard,2016,2,0.0,0.0
124038,canada,ontario,toronto,m2m 7k8,female,bachelor,63970.0,married,nova,12302.76,standard,2015,1,0.0,0.0
516242,canada,ontario,ottawa,k1f 2r2,female,college,73455.0,married,nova,12316.8,standard,2014,8,0.0,0.0
187958,canada,british columbia,whistler,v6t 1y8,female,high school or below,74858.0,single,nova,12321.84,standard,2016,4,2016.0,12.0
211966,canada,british columbia,whistler,v6t 1y8,male,bachelor,94683.0,married,nova,12332.52,standard,2013,10,0.0,0.0
677045,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,81115.0,divorced,nova,12349.7,standard,2013,8,0.0,0.0
352034,canada,manitoba,winnipeg,r3r 3t4,female,bachelor,61093.0,married,nova,12379.57,standard,2016,4,2016.0,12.0
238193,canada,new brunswick,moncton,e1a 2a7,male,bachelor,61617.0,single,nova,12383.53,standard,2015,8,2018.0,11.0
482370,canada,quebec,tremblant,h5y 2s9,male,bachelor,74920.0,divorced,nova,12421.86,standard,2018,11,0.0,0.0
816420,canada,new brunswick,moncton,e1a 2a7,female,bachelor,74920.0,divorced,nova,12421.86,standard,2016,12,0.0,0.0
472532,canada,quebec,montreal,h2y 4r4,female,bachelor,58653.0,single,nova,12472.12,standard,2017,6,0.0,0.0
750665,canada,ontario,kingston,m9k 2p4,female,college,73455.0,single,nova,12476.65,standard,2012,8,0.0,0.0
891927,canada,ontario,london,m5b 3e4,female,college,73455.0,married,nova,12489.21,standard,2014,12,2016.0,7.0
344483,canada,new brunswick,moncton,e1a 2a7,male,college,73455.0,single,nova,12495.74,standard,2014,5,0.0,0.0
488188,canada,ontario,toronto,m2m 7k8,female,college,73455.0,married,nova,12500.84,standard,2015,4,0.0,0.0
667974,canada,manitoba,winnipeg,r2c 0m5,female,bachelor,56917.0,married,nova,12519.8,standard,2012,5,0.0,0.0
800220,canada,ontario,toronto,p2t 6g3,female,bachelor,31108.0,married,nova,4049.81,2018 promotion,2018,3,0.0,0.0
972673,canada,quebec,montreal,h2t 9k8,female,bachelor,60450.0,married,nova,12521.42,standard,2017,5,0.0,0.0
250194,canada,british columbia,whistler,v6t 1y8,female,bachelor,64353.0,married,nova,12522.54,standard,2012,11,0.0,0.0
659781,canada,ontario,toronto,m2m 7k8,male,bachelor,48176.0,divorced,nova,12550.88,standard,2016,9,0.0,0.0
760196,canada,alberta,edmonton,t9g 1w3,male,bachelor,48176.0,divorced,nova,12550.88,standard,2012,5,0.0,0.0
187175,canada,manitoba,winnipeg,r6y 4t5,male,college,73455.0,married,nova,12564.07,standard,2014,12,0.0,0.0
561981,canada,quebec,montreal,h4g 3t4,female,bachelor,77696.0,married,nova,12590.94,standard,2017,2,2017.0,10.0
812599,canada,alberta,peace river,t9o 2w2,male,bachelor,77161.0,divorced,nova,12622.83,standard,2014,6,0.0,0.0
702161,canada,british columbia,vancouver,v5r 1w3,male,high school or below,44112.0,divorced,nova,12624.96,standard,2018,5,0.0,0.0
352702,canada,quebec,hull,j8y 3z5,male,bachelor,52204.0,married,nova,12663.6,standard,2014,8,0.0,0.0
186469,canada,quebec,tremblant,h5y 2s9,male,bachelor,84672.0,married,nova,12663.99,standard,2018,9,0.0,0.0
380709,canada,ontario,toronto,m2z 4k1,male,bachelor,86937.0,single,nova,12682.25,standard,2018,6,0.0,0.0
313473,canada,ontario,trenton,k8v 4b2,female,college,73455.0,single,nova,12689.43,standard,2014,7,0.0,0.0
562376,canada,ontario,thunder bay,k8t 5m5,male,bachelor,85525.0,married,nova,12694.89,standard,2015,6,0.0,0.0
212209,canada,quebec,hull,j8y 3z5,female,bachelor,61813.0,married,nova,12731.95,standard,2015,6,0.0,0.0
469616,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,61813.0,married,nova,12731.95,standard,2017,9,0.0,0.0
622801,canada,ontario,toronto,p5s 6r4,female,bachelor,61813.0,married,nova,12731.95,standard,2013,12,2014.0,8.0
