Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed
170965,2017,8,0,0,0.0,0
170982,2017,8,0,0,0.0,0
171027,2017,8,0,0,0.0,0
171042,2017,8,0,0,0.0,0
171047,2017,8,0,0,0.0,0
171137,2017,8,0,0,0.0,0
171257,2017,8,0,0,0.0,0
375056,2017,8,0,0,0.0,0
171638,2017,8,0,0,0.0,0
375056,2017,9,0,0,0.0,0
171883,2017,8,0,0,0.0,0
375056,2017,10,0,0,0.0,0
171937,2017,8,0,0,0.0,0
172059,2017,8,0,0,0.0,0
172162,2017,8,0,0,0.0,0
172233,2017,8,0,0,0.0,0
375056,2017,11,0,0,0.0,0
172284,2017,8,0,0,0.0,0
172345,2017,8,0,0,0.0,0
526644,2018,4,0,0,0.0,547
172491,2017,8,0,0,0.0,0
172532,2017,8,0,0,0.0,0
172724,2017,8,0,0,0.0,0
172731,2017,8,0,0,0.0,0
172757,2017,8,0,0,0.0,0
172983,2017,8,0,0,0.0,0
172987,2017,8,0,0,0.0,0
173178,2017,8,0,0,0.0,0
173212,2017,8,0,0,0.0,0
173227,2017,8,0,0,0.0,0
173235,2017,8,0,0,0.0,0
173356,2017,8,0,0,0.0,0
125919,2018,11,0,0,0.0,525
173531,2017,8,0,0,0.0,0
376072,2017,5,0,0,0.0,625
375056,2017,12,0,0,0.0,0
173673,2017,8,0,0,0.0,0
173798,2017,8,0,0,0.0,0
173834,2017,8,0,0,0.0,0
173884,2017,8,0,0,0.0,0
174343,2017,8,0,0,0.0,0
174666,2017,8,0,0,0.0,0
174669,2017,8,0,0,0.0,0
174702,2017,8,0,0,0.0,0
174729,2017,8,0,0,0.0,0
174896,2017,8,0,0,0.0,0
174925,2017,8,0,0,0.0,0
174996,2017,8,0,0,0.0,0
175017,2017,8,0,0,0.0,0
175191,2017,8,0,0,0.0,0
175320,2017,8,0,0,0.0,0
175387,2017,8,0,0,0.0,0
175832,2017,8,0,0,0.0,0
176284,2017,8,0,0,0.0,0
176599,2017,8,0,0,0.0,0
176611,2017,8,0,0,0.0,0
176848,2017,8,0,0,0.0,0
176885,2017,8,0,0,0.0,0
177029,2017,8,0,0,0.0,0
177199,2017,8,0,0,0.0,0
177345,2017,8,0,0,0.0,0
177483,2017,8,0,0,0.0,0
177518,2017,8,0,0,0.0,0
177677,2017,8,0,0,0.0,0
177814,2017,8,0,0,0.0,0
177993,2017,8,0,0,0.0,0
178036,2017,8,0,0,0.0,0
178081,2017,8,0,0,0.0,0
178335,2017,8,0,0,0.0,0
387584,2018,3,0,0,0.0,625
178459,2017,8,0,0,0.0,0
178540,2017,8,0,0,0.0,0
178565,2017,8,0,0,0.0,0
178643,2017,8,0,0,0.0,0
178720,2017,8,0,0,0.0,0
179489,2017,8,0,0,0.0,0
549444,2017,1,0,0,0.0,504
179707,2017,8,0,0,0.0,0
179719,2017,8,0,0,0.0,0
801227,2017,10,0,0,0.0,554
179944,2017,8,0,0,0.0,0
179956,2017,8,0,0,0.0,0
985757,2017,8,0,0,0.0,704
180024,2017,8,0,0,0.0,0
180137,2017,8,0,0,0.0,0
180207,2017,8,0,0,0.0,0
180219,2017,8,0,0,0.0,0
180231,2017,8,0,0,0.0,0
180321,2017,8,0,0,0.0,0
180411,2017,8,0,0,0.0,0
180484,2017,8,0,0,0.0,0
180925,2017,8,0,0,0.0,0
181033,2017,8,0,0,0.0,0
181082,2017,8,0,0,0.0,0
181377,2017,8,0,0,0.0,0
181434,2017,8,0,0,0.0,0
181498,2017,8,0,0,0.0,0
181607,2017,8,0,0,0.0,0
181770,2017,8,0,0,0.0,0
182124,2017,8,0,0,0.0,0
182130,2017,8,0,0,0.0,0
182148,2017,8,0,0,0.0,0
182159,2017,8,0,0,0.0,0
182184,2017,8,0,0,0.0,0
182205,2017,8,0,0,0.0,0
182235,2017,8,0,0,0.0,0
375056,2018,6,0,0,0.0,0
182459,2017,8,0,0,0.0,0
568442,2018,6,0,0,0.0,754
182531,2017,8,0,0,0.0,0
182749,2017,8,0,0,0.0,0
183020,2017,8,0,0,0.0,0
183023,2017,8,0,0,0.0,0
828731,2018,9,0,0,0.0,582
183129,2017,8,0,0,0.0,0
183224,2017,8,0,0,0.0,0
183339,2017,8,0,0,0.0,0
183374,2017,8,0,0,0.0,0
375056,2018,8,0,0,0.0,0
183456,2017,8,0,0,0.0,0
375056,2018,9,0,0,0.0,0
183716,2017,8,0,0,0.0,0
183885,2017,8,0,0,0.0,0
183948,2017,8,0,0,0.0,0
184009,2017,8,0,0,0.0,0
184035,2017,8,0,0,0.0,0
184090,2017,8,0,0,0.0,0
184151,2017,8,0,0,0.0,0
184207,2017,8,0,0,0.0,0
184306,2017,8,0,0,0.0,0
184466,2017,8,0,0,0.0,0
184478,2017,8,0,0,0.0,0
184490,2017,8,0,0,0.0,0
375056,2018,10,0,0,0.0,0
184735,2017,8,0,0,0.0,0
184959,2017,8,0,0,0.0,0
185013,2017,8,0,0,0.0,0
185101,2017,8,0,0,0.0,0
185129,2017,8,0,0,0.0,0
185153,2017,8,0,0,0.0,0
185285,2017,8,0,0,0.0,0
185288,2017,8,0,0,0.0,0
185496,2017,8,0,0,0.0,0
375056,2018,11,0,0,0.0,0
185561,2017,8,0,0,0.0,0
185815,2017,8,0,0,0.0,0
185830,2017,8,0,0,0.0,0
185835,2017,8,0,0,0.0,0
185919,2017,8,0,0,0.0,0
186015,2017,8,0,0,0.0,0
186146,2017,8,0,0,0.0,0
186199,2017,8,0,0,0.0,0
186469,2017,8,0,0,0.0,0
375056,2018,12,0,0,0.0,0
186668,2017,8,0,0,0.0,0
186729,2017,8,0,0,0.0,0
375203,2017,2,0,0,0.0,0
186942,2017,8,0,0,0.0,0
187025,2017,8,0,0,0.0,0
187077,2017,8,0,0,0.0,0
375203,2017,3,0,0,0.0,0
187291,2017,8,0,0,0.0,0
187318,2017,8,0,0,0.0,0
187390,2017,8,0,0,0.0,0
187459,2017,8,0,0,0.0,0
187618,2017,8,0,0,0.0,0
187835,2017,8,0,0,0.0,0
187838,2017,8,0,0,0.0,0
187876,2017,8,0,0,0.0,0
187902,2017,8,0,0,0.0,0
187958,2017,8,0,0,0.0,0
188033,2017,8,0,0,0.0,0
188120,2017,8,0,0,0.0,0
188136,2017,8,0,0,0.0,0
188218,2017,8,0,0,0.0,0
375203,2017,4,0,0,0.0,0
188340,2017,8,0,0,0.0,0
375203,2017,5,0,0,0.0,0
188668,2017,8,0,0,0.0,0
131342,2018,2,0,0,0.0,490
188893,2017,8,0,0,0.0,0
189139,2017,8,0,0,0.0,0
375203,2017,6,0,0,0.0,0
375203,2017,7,0,0,0.0,0
189613,2017,8,0,0,0.0,0
189666,2017,8,0,0,0.0,0
189707,2017,8,0,0,0.0,0
375203,2017,8,0,0,0.0,0
375203,2017,9,0,0,0.0,0
190236,2017,8,0,0,0.0,0
375203,2017,10,0,0,0.0,0
190561,2017,8,0,0,0.0,0
375203,2017,11,0,0,0.0,0
190716,2017,8,0,0,0.0,0
190720,2017,8,0,0,0.0,0
190791,2017,8,0,0,0.0,0
190827,2017,8,0,0,0.0,0
375203,2017,12,0,0,0.0,0
375203,2018,1,0,0,0.0,0
191189,2017,8,0,0,0.0,0
191508,2017,8,0,0,0.0,0
191558,2017,8,0,0,0.0,0
375203,2018,2,0,0,0.0,0
191656,2017,8,0,0,0.0,0
191780,2017,8,0,0,0.0,0
192013,2017,8,0,0,0.0,0
192096,2017,8,0,0,0.0,0
192115,2017,8,0,0,0.0,0
192136,2017,8,0,0,0.0,0
192554,2017,8,0,0,0.0,0
192556,2017,8,0,0,0.0,0
192600,2017,8,0,0,0.0,0
192691,2017,8,0,0,0.0,0
192772,2017,8,0,0,0.0,0
193037,2017,8,0,0,0.0,0
193212,2017,8,0,0,0.0,0
193564,2017,8,0,0,0.0,0
193662,2017,8,0,0,0.0,0
193781,2017,8,0,0,0.0,0
193824,2017,8,0,0,0.0,0
193928,2017,8,0,0,0.0,0
193946,2017,8,0,0,0.0,0
193953,2017,8,0,0,0.0,0
194254,2017,8,0,0,0.0,0
194480,2017,8,0,0,0.0,0
194482,2017,8,0,0,0.0,0
194640,2017,8,0,0,0.0,0
194657,2017,8,0,0,0.0,0
194694,2017,8,0,0,0.0,0
194737,2017,8,0,0,0.0,0
194762,2017,8,0,0,0.0,0
194813,2017,8,0,0,0.0,0
194855,2017,8,0,0,0.0,0
195069,2017,8,0,0,0.0,0
195131,2017,8,0,0,0.0,0
195368,2017,8,0,0,0.0,0
195684,2017,8,0,0,0.0,0
195960,2017,8,0,0,0.0,0
196016,2017,8,0,0,0.0,0
375203,2018,3,0,0,0.0,0
196202,2017,8,0,0,0.0,0
196240,2017,8,0,0,0.0,0
196467,2017,8,0,0,0.0,0
196582,2017,8,0,0,0.0,0
196757,2017,8,0,0,0.0,0
196777,2017,8,0,0,0.0,0
375203,2018,4,0,0,0.0,0
196812,2017,8,0,0,0.0,0
196845,2017,8,0,0,0.0,0
196892,2017,8,0,0,0.0,0
196992,2017,8,0,0,0.0,0
197062,2017,8,0,0,0.0,0
197063,2017,8,0,0,0.0,0
197086,2017,8,0,0,0.0,0
197096,2017,8,0,0,0.0,0
197239,2017,8,0,0,0.0,0
197491,2017,8,0,0,0.0,0
197509,2017,8,0,0,0.0,0
197529,2017,8,0,0,0.0,0
197578,2017,8,0,0,0.0,0
197855,2017,8,0,0,0.0,0
197973,2017,8,0,0,0.0,0
198354,2017,8,0,0,0.0,0
198407,2017,8,0,0,0.0,0
198424,2017,8,0,0,0.0,0
198456,2017,8,0,0,0.0,0
198485,2017,8,0,0,0.0,0
198499,2017,8,0,0,0.0,0
198570,2017,8,0,0,0.0,0
198625,2017,8,0,0,0.0,0
198785,2017,8,0,0,0.0,0
375203,2018,5,0,0,0.0,0
199073,2017,8,0,0,0.0,0
199358,2017,8,0,0,0.0,0
199405,2017,8,0,0,0.0,0
199478,2017,8,0,0,0.0,0
199493,2017,8,0,0,0.0,0
199494,2017,8,0,0,0.0,0
199507,2017,8,0,0,0.0,0
199513,2017,8,0,0,0.0,0
199603,2017,8,0,0,0.0,0
199792,2017,8,0,0,0.0,0
200077,2017,8,0,0,0.0,0
200168,2017,8,0,0,0.0,0
200519,2017,8,0,0,0.0,0
200663,2017,8,0,0,0.0,0
200764,2017,8,0,0,0.0,0
200863,2017,8,0,0,0.0,0
201055,2017,8,0,0,0.0,0
201276,2017,8,0,0,0.0,0
201365,2017,8,0,0,0.0,0
375203,2018,6,0,0,0.0,0
375203,2018,7,0,0,0.0,0
201550,2017,8,0,0,0.0,0
201561,2017,8,0,0,0.0,0
201564,2017,8,0,0,0.0,0
201574,2017,8,0,0,0.0,0
375203,2018,8,0,0,0.0,0
375203,2018,9,0,0,0.0,0
202035,2017,8,0,0,0.0,0
202055,2017,8,0,0,0.0,0
202108,2017,8,0,0,0.0,0
202156,2017,8,0,0,0.0,0
202218,2017,8,0,0,0.0,0
202227,2017,8,0,0,0.0,0
202248,2017,8,0,0,0.0,0
202271,2017,8,0,0,0.0,0
202293,2017,8,0,0,0.0,0
202358,2017,8,0,0,0.0,0
202696,2017,8,0,0,0.0,0
202716,2017,8,0,0,0.0,0
202761,2017,8,0,0,0.0,0
202859,2017,8,0,0,0.0,0
202864,2017,8,0,0,0.0,0
203084,2017,8,0,0,0.0,0
375203,2018,10,0,0,0.0,0
203184,2017,8,0,0,0.0,0
203245,2017,8,0,0,0.0,0
203258,2017,8,0,0,0.0,0
203409,2017,8,0,0,0.0,0
203517,2017,8,0,0,0.0,0
203577,2017,8,0,0,0.0,0
203607,2017,8,0,0,0.0,0
203625,2017,8,0,0,0.0,0
203698,2017,8,0,0,0.0,0
203745,2017,8,0,0,0.0,0
203773,2017,8,0,0,0.0,0
203809,2017,8,0,0,0.0,0
375203,2018,11,0,0,0.0,0
203864,2017,8,0,0,0.0,0
375203,2018,12,0,0,0.0,0
203950,2017,8,0,0,0.0,0
203973,2017,8,0,0,0.0,0
204000,2017,8,0,0,0.0,0
376630,2017,1,0,0,0.0,0
204220,2017,8,0,0,0.0,0
376630,2017,2,0,0,0.0,0
204311,2017,8,0,0,0.0,0
204375,2017,8,0,0,0.0,0
204424,2017,8,0,0,0.0,0
204484,2017,8,0,0,0.0,0
204507,2017,8,0,0,0.0,0
204535,2017,8,0,0,0.0,0
204693,2017,8,0,0,0.0,0
204840,2017,8,0,0,0.0,0
204848,2017,8,0,0,0.0,0
204994,2017,8,0,0,0.0,0
205087,2017,8,0,0,0.0,0
376630,2017,4,0,0,0.0,0
205156,2017,8,0,0,0.0,0
205170,2017,8,0,0,0.0,0
205195,2017,8,0,0,0.0,0
205256,2017,8,0,0,0.0,0
205367,2017,8,0,0,0.0,0
205445,2017,8,0,0,0.0,0
205465,2017,8,0,0,0.0,0
205658,2017,8,0,0,0.0,0
205697,2017,8,0,0,0.0,0
205826,2017,8,0,0,0.0,0
206119,2017,8,0,0,0.0,0
206207,2017,8,0,0,0.0,0
206332,2017,8,0,0,0.0,0
206366,2017,8,0,0,0.0,0
206576,2017,8,0,0,0.0,0
206772,2017,8,0,0,0.0,0
206890,2017,8,0,0,0.0,0
206992,2017,8,0,0,0.0,0
207047,2017,8,0,0,0.0,0
207110,2017,8,0,0,0.0,0
207195,2017,8,0,0,0.0,0
207372,2017,8,0,0,0.0,0
207484,2017,8,0,0,0.0,0
207500,2017,8,0,0,0.0,0
376630,2017,8,0,0,0.0,0
208241,2017,8,0,0,0.0,0
208375,2017,8,0,0,0.0,0
208553,2017,8,0,0,0.0,0
208584,2017,8,0,0,0.0,0
208585,2017,8,0,0,0.0,0
208586,2017,8,0,0,0.0,0
208630,2017,8,0,0,0.0,0
208634,2017,8,0,0,0.0,0
208668,2017,8,0,0,0.0,0
209021,2017,8,0,0,0.0,0
209134,2017,8,0,0,0.0,0
209405,2017,8,0,0,0.0,0
209846,2017,8,0,0,0.0,0
209850,2017,8,0,0,0.0,0
210100,2017,8,0,0,0.0,0
376630,2017,9,0,0,0.0,0
210205,2017,8,0,0,0.0,0
210226,2017,8,0,0,0.0,0
210247,2017,8,0,0,0.0,0
210291,2017,8,0,0,0.0,0
210298,2017,8,0,0,0.0,0
210339,2017,8,0,0,0.0,0
376630,2017,10,0,0,0.0,0
210485,2017,8,0,0,0.0,0
210746,2017,8,0,0,0.0,0
210761,2017,8,0,0,0.0,0
210815,2017,8,0,0,0.0,0
210870,2017,8,0,0,0.0,0
211030,2017,8,0,0,0.0,0
211043,2017,8,0,0,0.0,0
211217,2017,8,0,0,0.0,0
211475,2017,8,0,0,0.0,0
211524,2017,8,0,0,0.0,0
211575,2017,8,0,0,0.0,0
211589,2017,8,0,0,0.0,0
376630,2017,11,0,0,0.0,0
211755,2017,8,0,0,0.0,0
211802,2017,8,0,0,0.0,0
211842,2017,8,0,0,0.0,0
211984,2017,8,0,0,0.0,0
712130,2018,1,0,0,0.0,487
212209,2017,8,0,0,0.0,0
212230,2017,8,0,0,0.0,0
212304,2017,8,0,0,0.0,0
212350,2017,8,0,0,0.0,0
212477,2017,8,0,0,0.0,0
212484,2017,8,0,0,0.0,0
212493,2017,8,0,0,0.0,0
212544,2017,8,0,0,0.0,0
212553,2017,8,0,0,0.0,0
212579,2017,8,0,0,0.0,0
212604,2017,8,0,0,0.0,0
212695,2017,8,0,0,0.0,0
212762,2017,8,0,0,0.0,0
212848,2017,8,0,0,0.0,0
212977,2017,8,0,0,0.0,0
213013,2017,8,0,0,0.0,0
213112,2017,8,0,0,0.0,0
213246,2017,8,0,0,0.0,0
823567,2017,11,0,0,0.0,508
213432,2017,8,0,0,0.0,0
213480,2017,8,0,0,0.0,0
213545,2017,8,0,0,0.0,0
213813,2017,8,0,0,0.0,0
727648,2018,11,0,0,0.0,508
214020,2017,8,0,0,0.0,0
214030,2017,8,0,0,0.0,0
376630,2017,12,0,0,0.0,0
214322,2017,8,0,0,0.0,0
214661,2017,8,0,0,0.0,0
214878,2017,8,0,0,0.0,0
214995,2017,8,0,0,0.0,0
215051,2017,8,0,0,0.0,0
215257,2017,8,0,0,0.0,0
215260,2017,8,0,0,0.0,0
215294,2017,8,0,0,0.0,0
215314,2017,8,0,0,0.0,0
215626,2017,8,0,0,0.0,0
215639,2017,8,0,0,0.0,0
215719,2017,8,0,0,0.0,0
215751,2017,8,0,0,0.0,0
215869,2017,8,0,0,0.0,0
215955,2017,8,0,0,0.0,0
216072,2017,8,0,0,0.0,0
216109,2017,8,0,0,0.0,0
216359,2017,8,0,0,0.0,0
216445,2017,8,0,0,0.0,0
216467,2017,8,0,0,0.0,0
216500,2017,8,0,0,0.0,0
216573,2017,8,0,0,0.0,0
376630,2018,1,0,0,0.0,0
216666,2017,8,0,0,0.0,0
216683,2017,8,0,0,0.0,0
216762,2017,8,0,0,0.0,0
216937,2017,8,0,0,0.0,0
217124,2017,8,0,0,0.0,0
217204,2017,8,0,0,0.0,0
217235,2017,8,0,0,0.0,0
217284,2017,8,0,0,0.0,0
376630,2018,2,0,0,0.0,0
217497,2017,8,0,0,0.0,0
217616,2017,8,0,0,0.0,0
376630,2018,3,0,0,0.0,0
217772,2017,8,0,0,0.0,0
217792,2017,8,0,0,0.0,0
217802,2017,8,0,0,0.0,0
376630,2018,4,0,0,0.0,0
376630,2018,5,0,0,0.0,0
218241,2017,8,0,0,0.0,0
218311,2017,8,0,0,0.0,0
218362,2017,8,0,0,0.0,0
218373,2017,8,0,0,0.0,0
218383,2017,8,0,0,0.0,0
218545,2017,8,0,0,0.0,0
218601,2017,8,0,0,0.0,0
218757,2017,8,0,0,0.0,0
376630,2018,6,0,0,0.0,0
219043,2017,8,0,0,0.0,0
219139,2017,8,0,0,0.0,0
219160,2017,8,0,0,0.0,0
376630,2018,7,0,0,0.0,0
376630,2018,8,0,0,0.0,0
219555,2017,8,0,0,0.0,0
219646,2017,8,0,0,0.0,0
219747,2017,8,0,0,0.0,0
219779,2017,8,0,0,0.0,0
219806,2017,8,0,0,0.0,0
220139,2017,8,0,0,0.0,0
220315,2017,8,0,0,0.0,0
220538,2017,8,0,0,0.0,0
220564,2017,8,0,0,0.0,0
220601,2017,8,0,0,0.0,0
220822,2017,8,0,0,0.0,0
220892,2017,8,0,0,0.0,0
221014,2017,8,0,0,0.0,0
221075,2017,8,0,0,0.0,0
221204,2017,8,0,0,0.0,0
376630,2018,9,0,0,0.0,0
221328,2017,8,0,0,0.0,0
221345,2017,8,0,0,0.0,0
221361,2017,8,0,0,0.0,0
221446,2017,8,0,0,0.0,0
221595,2017,8,0,0,0.0,0
221627,2017,8,0,0,0.0,0
221643,2017,8,0,0,0.0,0
221993,2017,8,0,0,0.0,0
222425,2017,8,0,0,0.0,0
222490,2017,8,0,0,0.0,0
376630,2018,10,0,0,0.0,0
223018,2017,8,0,0,0.0,0
223081,2017,8,0,0,0.0,0
223238,2017,8,0,0,0.0,0
223313,2017,8,0,0,0.0,0
223354,2017,8,0,0,0.0,0
223380,2017,8,0,0,0.0,0
223587,2017,8,0,0,0.0,0
223632,2017,8,0,0,0.0,0
223638,2017,8,0,0,0.0,0
223643,2017,8,0,0,0.0,0
223684,2017,8,0,0,0.0,0
223946,2017,8,0,0,0.0,0
224000,2017,8,0,0,0.0,0
224132,2017,8,0,0,0.0,0
224178,2017,8,0,0,0.0,0
224298,2017,8,0,0,0.0,0
224530,2017,8,0,0,0.0,0
224607,2017,8,0,0,0.0,0
224666,2017,8,0,0,0.0,0
224676,2017,8,0,0,0.0,0
224691,2017,8,0,0,0.0,0
224842,2017,8,0,0,0.0,0
224854,2017,8,0,0,0.0,0
225087,2017,8,0,0,0.0,0
225205,2017,8,0,0,0.0,0
225482,2017,8,0,0,0.0,0
225529,2017,8,0,0,0.0,0
225656,2017,8,0,0,0.0,0
225743,2017,8,0,0,0.0,0
225748,2017,8,0,0,0.0,0
225891,2017,8,0,0,0.0,0
225920,2017,8,0,0,0.0,0
225972,2017,8,0,0,0.0,0
226176,2017,8,0,0,0.0,0
226191,2017,8,0,0,0.0,0
226194,2017,8,0,0,0.0,0
376630,2018,11,0,0,0.0,0
226422,2017,8,0,0,0.0,0
226511,2017,8,0,0,0.0,0
226643,2017,8,0,0,0.0,0
226710,2017,8,0,0,0.0,0
226804,2017,8,0,0,0.0,0
968671,2017,2,0,0,0.0,474
226847,2017,8,0,0,0.0,0
724378,2018,2,0,0,0.0,474
227239,2017,8,0,0,0.0,0
227274,2017,8,0,0,0.0,0
376630,2018,12,0,0,0.0,0
227398,2017,8,0,0,0.0,0
227429,2017,8,0,0,0.0,0
227433,2017,8,0,0,0.0,0
626542,2018,8,0,0,0.0,680
227796,2017,8,0,0,0.0,0
227906,2017,8,0,0,0.0,0
228030,2017,8,0,0,0.0,0
228151,2017,8,0,0,0.0,0
228469,2017,8,0,0,0.0,0
228557,2017,8,0,0,0.0,0
228673,2017,8,0,0,0.0,0
228748,2017,8,0,0,0.0,0
228820,2017,8,0,0,0.0,0
228896,2017,8,0,0,0.0,0
228984,2017,8,0,0,0.0,0
228995,2017,8,0,0,0.0,0
229075,2017,8,0,0,0.0,0
229094,2017,8,0,0,0.0,0
229204,2017,8,0,0,0.0,0
229308,2017,8,0,0,0.0,0
229391,2017,8,0,0,0.0,0
229436,2017,8,0,0,0.0,0
229636,2017,8,0,0,0.0,0
229677,2017,8,0,0,0.0,0
229861,2017,8,0,0,0.0,0
230027,2017,8,0,0,0.0,0
230124,2017,8,0,0,0.0,0
230337,2017,8,0,0,0.0,0
230429,2017,8,0,0,0.0,0
781354,2018,10,0,0,0.0,536
230908,2017,8,0,0,0.0,0
231047,2017,8,0,0,0.0,0
231090,2017,8,0,0,0.0,0
231273,2017,8,0,0,0.0,0
231319,2017,8,0,0,0.0,0
231462,2017,8,0,0,0.0,0
231641,2017,8,0,0,0.0,0
231843,2017,8,0,0,0.0,0
232137,2017,8,0,0,0.0,0
232203,2017,8,0,0,0.0,0
232317,2017,8,0,0,0.0,0
232426,2017,8,0,0,0.0,0
232533,2017,8,0,0,0.0,0
232579,2017,8,0,0,0.0,0
232685,2017,8,0,0,0.0,0
232871,2017,8,0,0,0.0,0
232884,2017,8,0,0,0.0,0
233051,2017,8,0,0,0.0,0
233768,2017,8,0,0,0.0,0
233774,2017,8,0,0,0.0,0
233819,2017,8,0,0,0.0,0
233831,2017,8,0,0,0.0,0
233877,2017,8,0,0,0.0,0
234454,2017,8,0,0,0.0,0
234866,2017,8,0,0,0.0,0
234878,2017,8,0,0,0.0,0
234895,2017,8,0,0,0.0,0
234922,2017,8,0,0,0.0,0
234973,2017,8,0,0,0.0,0
235030,2017,8,0,0,0.0,0
235220,2017,8,0,0,0.0,0
235391,2017,8,0,0,0.0,0
235428,2017,8,0,0,0.0,0
235459,2017,8,0,0,0.0,0
235506,2017,8,0,0,0.0,0
235585,2017,8,0,0,0.0,0
235629,2017,8,0,0,0.0,0
235683,2017,8,0,0,0.0,0
235872,2017,8,0,0,0.0,0
235885,2017,8,0,0,0.0,0
236037,2017,8,0,0,0.0,0
236093,2017,8,0,0,0.0,0
236300,2017,8,0,0,0.0,0
236710,2017,8,0,0,0.0,0
236794,2017,8,0,0,0.0,0
237094,2017,8,0,0,0.0,0
237105,2017,8,0,0,0.0,0
237106,2017,8,0,0,0.0,0
237303,2017,8,0,0,0.0,0
237319,2017,8,0,0,0.0,0
237402,2017,8,0,0,0.0,0
237651,2017,8,0,0,0.0,0
237751,2017,8,0,0,0.0,0
237888,2017,8,0,0,0.0,0
238063,2017,8,0,0,0.0,0
238070,2017,8,0,0,0.0,0
238119,2017,8,0,0,0.0,0
238156,2017,8,0,0,0.0,0
238367,2017,8,0,0,0.0,0
238442,2017,8,0,0,0.0,0
238607,2017,8,0,0,0.0,0
238753,2017,8,0,0,0.0,0
238796,2017,8,0,0,0.0,0
238814,2017,8,0,0,0.0,0
239221,2017,8,0,0,0.0,0
239276,2017,8,0,0,0.0,0
239476,2017,8,0,0,0.0,0
239490,2017,8,0,0,0.0,0
239605,2017,8,0,0,0.0,0
239606,2017,8,0,0,0.0,0
239970,2017,8,0,0,0.0,0
240044,2017,8,0,0,0.0,0
240143,2017,8,0,0,0.0,0
240299,2017,8,0,0,0.0,0
240330,2017,8,0,0,0.0,0
240362,2017,8,0,0,0.0,0
240476,2017,8,0,0,0.0,0
240500,2017,8,0,0,0.0,0
240760,2017,8,0,0,0.0,0
240774,2017,8,0,0,0.0,0
240829,2017,8,0,0,0.0,0
240861,2017,8,0,0,0.0,0
240886,2017,8,0,0,0.0,0
241069,2017,8,0,0,0.0,0
241144,2017,8,0,0,0.0,0
241165,2017,8,0,0,0.0,0
241421,2017,8,0,0,0.0,0
241455,2017,8,0,0,0.0,0
241468,2017,8,0,0,0.0,0
241495,2017,8,0,0,0.0,0
241714,2017,8,0,0,0.0,0
241990,2017,8,0,0,0.0,0
242028,2017,8,0,0,0.0,0
242203,2017,8,0,0,0.0,0
242304,2017,8,0,0,0.0,0
242637,2017,8,0,0,0.0,0
242719,2017,8,0,0,0.0,0
242779,2017,8,0,0,0.0,0
242789,2017,8,0,0,0.0,0
242839,2017,8,0,0,0.0,0
242917,2017,8,0,0,0.0,0
242980,2017,8,0,0,0.0,0
243001,2017,8,0,0,0.0,0
243005,2017,8,0,0,0.0,0
243061,2017,8,0,0,0.0,0
243153,2017,8,0,0,0.0,0
243272,2017,8,0,0,0.0,0
243273,2017,8,0,0,0.0,0
243642,2017,8,0,0,0.0,0
243696,2017,8,0,0,0.0,0
243726,2017,8,0,0,0.0,0
243734,2017,8,0,0,0.0,0
243741,2017,8,0,0,0.0,0
377302,2017,1,0,0,0.0,0
243965,2017,8,0,0,0.0,0
244032,2017,8,0,0,0.0,0
244245,2017,8,0,0,0.0,0
244308,2017,8,0,0,0.0,0
244367,2017,8,0,0,0.0,0
244387,2017,8,0,0,0.0,0
244398,2017,8,0,0,0.0,0
244595,2017,8,0,0,0.0,0
244676,2017,8,0,0,0.0,0
244721,2017,8,0,0,0.0,0
244734,2017,8,0,0,0.0,0
244844,2017,8,0,0,0.0,0
244865,2017,8,0,0,0.0,0
245227,2017,8,0,0,0.0,0
245307,2017,8,0,0,0.0,0
245356,2017,8,0,0,0.0,0
245419,2017,8,0,0,0.0,0
377302,2017,2,0,0,0.0,0
245575,2017,8,0,0,0.0,0
245671,2017,8,0,0,0.0,0
246059,2017,8,0,0,0.0,0
246117,2017,8,0,0,0.0,0
246273,2017,8,0,0,0.0,0
246323,2017,8,0,0,0.0,0
246399,2017,8,0,0,0.0,0
246517,2017,8,0,0,0.0,0
246571,2017,8,0,0,0.0,0
246581,2017,8,0,0,0.0,0
246591,2017,8,0,0,0.0,0
246722,2017,8,0,0,0.0,0
246734,2017,8,0,0,0.0,0
246736,2017,8,0,0,0.0,0
246775,2017,8,0,0,0.0,0
246911,2017,8,0,0,0.0,0
247050,2017,8,0,0,0.0,0
247103,2017,8,0,0,0.0,0
377302,2017,3,0,0,0.0,0
377302,2017,4,0,0,0.0,0
247514,2017,8,0,0,0.0,0
247680,2017,8,0,0,0.0,0
247833,2017,8,0,0,0.0,0
248011,2017,8,0,0,0.0,0
248138,2017,8,0,0,0.0,0
377302,2017,6,0,0,0.0,0
248433,2017,8,0,0,0.0,0
248445,2017,8,0,0,0.0,0
248461,2017,8,0,0,0.0,0
248487,2017,8,0,0,0.0,0
248497,2017,8,0,0,0.0,0
248664,2017,8,0,0,0.0,0
248752,2017,8,0,0,0.0,0
248886,2017,8,0,0,0.0,0
248950,2017,8,0,0,0.0,0
249352,2017,8,0,0,0.0,0
249466,2017,8,0,0,0.0,0
249555,2017,8,0,0,0.0,0
249639,2017,8,0,0,0.0,0
249693,2017,8,0,0,0.0,0
249723,2017,8,0,0,0.0,0
249795,2017,8,0,0,0.0,0
